age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
33,services,married,basic.9y,no,yes,cellular,may,tue,277,1,6,0,failure,-1.8,92.893,-46.2,1.291,5099.1,no
39,blue-collar,married,basic.4y,no,no,telephone,may,tue,56,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
33,housemaid,married,basic.4y,yes,no,cellular,apr,mon,172,2,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
43,services,married,high.school,no,no,cellular,nov,mon,118,1,6,0,failure,-0.1,93.2,-42,4.191,5195.8,no
36,admin.,married,university.degree,yes,no,cellular,aug,wed,90,1,6,2,failure,-2.9,92.201,-31.4,0.879,5076.2,no
31,admin.,married,high.school,yes,no,cellular,may,wed,14,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
54,admin.,married,high.school,yes,no,cellular,aug,fri,107,1,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
33,entrepreneur,married,university.degree,yes,no,cellular,may,wed,92,2,6,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
48,admin.,married,high.school,no,no,telephone,nov,tue,301,1,6,2,failure,-1.1,94.767,-50.8,1.049,4963.6,no
33,blue-collar,married,professional.course,yes,no,telephone,may,wed,161,4,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
54,management,married,university.degree,yes,no,cellular,jul,mon,224,1,6,0,failure,1.4,93.918,-42.7,4.96,5228.1,no
49,management,divorced,university.degree,no,yes,telephone,may,wed,289,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
35,technician,single,university.degree,no,no,cellular,jun,mon,516,1,6,0,failure,-1.7,94.055,-39.8,0.72,4991.6,no
39,admin.,married,university.degree,yes,yes,cellular,apr,tue,308,2,6,0,failure,-1.8,93.075,-47.1,1.423,5099.1,no
26,admin.,single,university.degree,no,no,cellular,jul,wed,203,4,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
39,blue-collar,married,university.degree,no,no,cellular,jul,thu,188,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
31,management,single,university.degree,yes,no,telephone,may,wed,254,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
21,student,single,university.degree,no,no,telephone,jul,thu,220,7,6,1,failure,-1.7,94.215,-40.3,0.81,4991.6,no
26,technician,married,professional.course,no,no,telephone,may,tue,139,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
43,technician,married,professional.course,yes,no,cellular,aug,mon,648,7,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
28,blue-collar,single,high.school,yes,no,cellular,may,wed,529,1,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
40,blue-collar,single,basic.9y,yes,yes,cellular,may,wed,8,7,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
36,technician,single,professional.course,yes,no,cellular,nov,thu,911,3,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
52,admin.,divorced,university.degree,yes,no,cellular,nov,fri,65,1,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
37,services,married,high.school,yes,yes,cellular,may,thu,436,3,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
52,services,married,basic.6y,no,yes,cellular,apr,mon,44,2,6,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
37,admin.,single,university.degree,no,yes,cellular,jul,wed,312,5,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
43,admin.,married,university.degree,no,no,telephone,may,fri,266,1,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
31,admin.,divorced,university.degree,yes,no,cellular,aug,tue,90,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
32,services,married,high.school,yes,no,cellular,aug,thu,105,1,6,0,failure,-2.9,92.201,-31.4,0.873,5076.2,no
29,admin.,married,basic.6y,no,no,cellular,may,fri,58,3,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
28,unemployed,single,high.school,no,no,telephone,may,fri,109,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
45,management,married,university.degree,no,no,cellular,jul,thu,843,1,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
30,services,single,high.school,yes,no,telephone,may,wed,190,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
23,student,single,high.school,yes,no,cellular,apr,mon,637,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,blue-collar,married,basic.9y,no,no,telephone,may,mon,263,1,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
25,services,married,high.school,no,no,cellular,jul,tue,329,4,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
45,technician,married,professional.course,yes,no,cellular,aug,thu,360,5,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
37,admin.,divorced,high.school,no,no,telephone,may,fri,99,8,6,0,failure,1.1,93.994,-36.4,4.864,5191,no
36,services,married,high.school,no,no,telephone,may,tue,318,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
52,retired,married,university.degree,yes,no,telephone,jun,fri,11,12,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,no
53,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,34,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
37,admin.,married,university.degree,yes,no,telephone,apr,fri,309,4,6,0,failure,-1.8,93.075,-47.1,1.479,5099.1,no
35,technician,single,professional.course,no,no,cellular,aug,mon,148,1,6,0,failure,1.4,93.444,-36.1,4.97,5228.1,no
37,services,married,high.school,yes,no,cellular,nov,fri,63,2,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
43,admin.,married,high.school,yes,no,telephone,jun,mon,91,3,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,no
30,admin.,single,university.degree,no,yes,cellular,aug,thu,185,4,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
44,technician,single,university.degree,yes,no,telephone,jun,tue,445,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
45,blue-collar,single,basic.6y,yes,no,telephone,may,wed,129,5,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
34,entrepreneur,single,professional.course,no,no,telephone,may,tue,290,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
49,admin.,married,high.school,yes,no,cellular,jul,fri,59,2,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
51,admin.,married,professional.course,no,no,telephone,may,wed,12,11,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
29,management,married,basic.9y,yes,no,cellular,nov,wed,103,1,6,0,failure,-0.1,93.2,-42,4.12,5195.8,no
51,entrepreneur,married,basic.9y,no,no,cellular,aug,wed,135,1,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
39,entrepreneur,single,basic.6y,yes,no,telephone,may,thu,77,2,6,0,failure,1.1,93.994,-36.4,4.86,5191,no
34,admin.,single,university.degree,no,no,telephone,jun,thu,128,1,6,0,failure,1.4,94.465,-41.8,4.866,5228.1,no
29,admin.,single,university.degree,no,no,cellular,jul,thu,441,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
50,management,married,university.degree,yes,yes,cellular,apr,fri,206,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
52,services,divorced,high.school,yes,no,telephone,may,wed,103,4,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
32,admin.,married,university.degree,yes,yes,cellular,may,mon,110,1,6,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
46,blue-collar,married,basic.6y,yes,yes,cellular,aug,tue,133,12,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
31,blue-collar,married,professional.course,yes,no,cellular,apr,mon,280,4,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
28,admin.,married,high.school,yes,no,cellular,may,thu,430,4,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
60,entrepreneur,married,basic.4y,no,no,telephone,may,thu,71,2,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
36,admin.,single,university.degree,no,yes,cellular,aug,fri,69,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
47,technician,married,university.degree,yes,no,cellular,aug,thu,13,8,6,0,failure,1.4,93.444,-36.1,4.962,5228.1,no
25,unemployed,single,professional.course,no,no,cellular,apr,wed,268,1,6,0,failure,-1.8,93.075,-47.1,1.445,5099.1,no
33,admin.,single,high.school,yes,no,cellular,aug,tue,195,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
34,blue-collar,married,basic.9y,yes,no,telephone,may,tue,132,8,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
53,blue-collar,married,basic.4y,yes,no,cellular,nov,mon,228,4,6,0,failure,-0.1,93.2,-42,4.191,5195.8,no
49,technician,married,professional.course,no,no,cellular,jul,fri,197,6,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
37,admin.,married,professional.course,yes,no,cellular,apr,thu,1087,2,6,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
31,technician,married,university.degree,yes,no,cellular,nov,tue,39,2,6,1,failure,-0.1,93.2,-42,4.153,5195.8,no
52,housemaid,married,basic.4y,yes,yes,cellular,jul,tue,105,7,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
41,blue-collar,married,basic.4y,no,no,cellular,nov,thu,604,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
31,admin.,single,university.degree,yes,no,cellular,nov,thu,463,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
22,admin.,single,basic.9y,yes,yes,cellular,may,fri,34,10,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
58,blue-collar,married,university.degree,yes,no,cellular,jul,thu,180,4,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
39,services,married,high.school,yes,no,cellular,nov,fri,197,3,6,0,failure,-0.1,93.2,-42,4.021,5195.8,no
30,services,married,high.school,no,no,telephone,jun,mon,360,2,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,no
42,management,married,university.degree,yes,yes,telephone,may,fri,123,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
37,technician,single,professional.course,yes,yes,cellular,aug,mon,149,1,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
49,admin.,single,high.school,no,no,cellular,oct,fri,165,1,6,1,failure,-3.4,92.431,-26.9,0.739,5017.5,no
34,admin.,married,university.degree,no,yes,cellular,may,wed,72,4,6,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30,admin.,married,university.degree,yes,no,telephone,may,mon,304,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
41,technician,married,high.school,no,no,telephone,may,fri,257,6,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
34,blue-collar,single,high.school,no,yes,telephone,may,tue,160,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
56,services,divorced,high.school,no,no,cellular,jul,mon,167,6,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
27,admin.,single,university.degree,yes,no,cellular,apr,thu,193,1,6,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
41,services,single,high.school,yes,no,cellular,nov,thu,125,3,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
54,management,married,basic.6y,no,no,telephone,jun,wed,255,3,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,no
29,admin.,single,basic.9y,yes,no,cellular,may,thu,111,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
38,management,married,university.degree,yes,no,cellular,jul,tue,646,4,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
30,admin.,single,university.degree,yes,no,telephone,nov,thu,105,2,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
55,admin.,married,university.degree,no,no,cellular,may,fri,190,1,6,0,failure,-1.8,92.893,-46.2,1.259,5099.1,no
34,admin.,married,high.school,no,yes,cellular,may,thu,154,1,6,0,failure,-1.8,92.893,-46.2,1.327,5099.1,no
34,admin.,married,university.degree,no,no,telephone,may,mon,349,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
32,admin.,single,university.degree,yes,no,telephone,may,wed,175,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
29,services,single,high.school,yes,no,cellular,nov,wed,402,1,6,1,failure,-0.1,93.2,-42,4.12,5195.8,no
33,admin.,married,high.school,no,no,cellular,jul,wed,156,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
25,student,single,high.school,yes,yes,cellular,may,mon,412,5,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
38,blue-collar,married,basic.4y,yes,yes,telephone,may,fri,383,3,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
40,housemaid,single,university.degree,no,no,telephone,may,tue,160,3,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
36,admin.,married,high.school,no,no,telephone,may,mon,108,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
27,services,single,university.degree,no,no,cellular,mar,mon,139,6,6,1,failure,-1.8,93.369,-34.8,0.652,5008.7,no
32,blue-collar,married,basic.9y,no,yes,cellular,may,mon,49,1,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,no
46,management,married,high.school,yes,no,cellular,jul,thu,329,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
45,technician,married,professional.course,yes,no,telephone,may,wed,164,5,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
26,blue-collar,married,basic.4y,no,yes,telephone,may,mon,114,2,6,0,failure,1.1,93.994,-36.4,4.858,5191,no
34,services,married,university.degree,no,no,telephone,jun,wed,175,1,6,0,failure,1.4,94.465,-41.8,4.864,5228.1,no
42,admin.,married,basic.4y,no,no,telephone,jun,thu,477,7,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
18,student,single,basic.9y,yes,no,cellular,dec,mon,446,2,6,0,failure,-3,92.713,-33,0.715,5023.5,no
58,unemployed,married,professional.course,no,no,cellular,aug,thu,123,3,6,0,failure,1.4,93.444,-36.1,4.968,5228.1,no
31,admin.,married,high.school,yes,no,telephone,jun,tue,166,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
22,student,single,high.school,no,no,cellular,may,tue,304,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,admin.,single,university.degree,yes,no,cellular,aug,wed,275,9,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
46,technician,divorced,professional.course,no,no,cellular,jul,wed,187,3,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
38,admin.,single,university.degree,yes,no,cellular,jun,mon,318,3,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,no
40,technician,married,professional.course,yes,no,telephone,may,mon,373,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
39,blue-collar,married,basic.9y,no,no,telephone,may,fri,199,3,6,0,failure,1.1,93.994,-36.4,4.864,5191,no
32,management,single,university.degree,no,no,cellular,jun,tue,264,4,6,0,failure,-1.7,94.055,-39.8,0.761,4991.6,no
50,admin.,married,university.degree,no,no,cellular,jul,mon,53,1,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
47,management,married,basic.4y,no,no,telephone,may,fri,463,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
33,housemaid,married,basic.4y,no,no,telephone,may,tue,213,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
39,technician,single,university.degree,no,no,cellular,aug,wed,254,1,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
25,blue-collar,married,professional.course,yes,no,telephone,jun,mon,77,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
50,housemaid,married,university.degree,yes,no,telephone,jun,thu,86,1,6,0,failure,1.4,94.465,-41.8,4.866,5228.1,no
63,retired,married,high.school,no,no,cellular,apr,thu,198,1,6,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
29,management,single,university.degree,no,no,cellular,nov,tue,708,1,6,0,failure,-0.1,93.2,-42,4.153,5195.8,no
57,technician,married,professional.course,yes,no,cellular,aug,fri,195,3,6,0,failure,1.4,93.444,-36.1,4.964,5228.1,no
26,services,single,high.school,no,no,cellular,may,thu,243,1,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
42,services,married,high.school,yes,yes,telephone,jun,fri,26,1,6,0,failure,1.4,94.465,-41.8,4.967,5228.1,no
48,services,married,professional.course,yes,no,cellular,jul,thu,55,5,6,0,failure,1.4,93.918,-42.7,4.968,5228.1,no
31,technician,married,professional.course,no,no,cellular,aug,mon,107,2,6,0,failure,1.4,93.444,-36.1,4.97,5228.1,no
54,management,married,university.degree,yes,no,cellular,apr,tue,336,1,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
31,blue-collar,married,basic.4y,no,no,cellular,may,wed,128,1,6,1,failure,-1.8,92.893,-46.2,1.27,5099.1,no
41,technician,divorced,university.degree,yes,yes,cellular,aug,fri,89,2,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
43,technician,married,professional.course,no,no,telephone,may,fri,265,2,6,0,failure,1.1,93.994,-36.4,4.864,5191,no
50,technician,married,professional.course,no,no,telephone,may,tue,108,1,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
53,admin.,single,university.degree,no,yes,cellular,apr,thu,586,2,6,0,failure,-1.8,93.075,-47.1,1.365,5099.1,no
43,admin.,married,university.degree,no,no,telephone,may,tue,350,4,6,0,failure,1.1,93.994,-36.4,4.856,5191,no
48,entrepreneur,single,university.degree,no,no,cellular,jul,tue,149,2,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
50,blue-collar,married,university.degree,yes,no,cellular,aug,tue,1398,1,6,0,failure,-2.9,92.201,-31.4,0.883,5076.2,no
24,management,married,university.degree,no,no,telephone,may,thu,28,5,6,0,failure,-1.8,92.893,-46.2,1.266,5099.1,no
32,technician,single,professional.course,no,no,cellular,may,fri,53,3,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
24,services,married,high.school,no,no,telephone,jul,thu,139,1,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
34,admin.,single,university.degree,no,yes,cellular,aug,tue,285,3,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
47,blue-collar,married,basic.9y,yes,no,telephone,jun,mon,109,3,6,0,failure,1.4,94.465,-41.8,4.96,5228.1,no
45,services,married,high.school,no,no,cellular,may,mon,166,2,6,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
37,housemaid,divorced,high.school,no,no,cellular,sep,wed,134,1,6,0,failure,-3.4,92.379,-29.8,0.753,5017.5,no
40,technician,single,university.degree,yes,no,cellular,aug,tue,286,1,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
30,technician,divorced,professional.course,yes,no,cellular,aug,tue,210,3,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
61,blue-collar,married,basic.4y,no,yes,cellular,may,wed,74,2,6,0,failure,-1.8,92.893,-46.2,1.27,5099.1,no
41,admin.,divorced,high.school,yes,no,cellular,may,mon,63,5,6,0,failure,-1.8,92.893,-46.2,1.244,5099.1,no
40,self-employed,married,professional.course,no,no,cellular,apr,tue,210,1,6,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
56,technician,single,university.degree,yes,no,telephone,jun,wed,308,1,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,no
45,services,married,basic.4y,yes,no,cellular,apr,mon,130,3,6,0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
47,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,130,3,6,0,failure,1.4,94.465,-41.8,4.958,5228.1,no
30,admin.,married,university.degree,no,no,cellular,aug,tue,111,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
43,admin.,married,university.degree,no,no,cellular,aug,fri,170,3,6,0,failure,1.4,93.444,-36.1,4.966,5228.1,no
32,admin.,married,university.degree,yes,yes,telephone,may,mon,175,1,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
30,admin.,married,high.school,yes,no,telephone,may,mon,434,4,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
58,admin.,married,university.degree,no,yes,telephone,jun,mon,129,4,6,0,failure,1.4,94.465,-41.8,4.865,5228.1,no
44,admin.,married,university.degree,yes,yes,telephone,may,wed,143,2,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
28,blue-collar,married,basic.6y,no,no,cellular,may,mon,146,3,6,0,failure,-1.8,92.893,-46.2,1.299,5099.1,no
31,self-employed,married,basic.9y,no,no,cellular,jul,wed,56,1,6,0,failure,1.4,93.918,-42.7,4.957,5228.1,no
51,housemaid,divorced,high.school,yes,no,cellular,jul,thu,241,2,6,0,failure,1.4,93.918,-42.7,4.962,5228.1,no
48,services,married,basic.9y,yes,yes,cellular,jul,wed,51,5,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
41,management,married,university.degree,yes,no,cellular,may,fri,13,2,6,0,failure,-1.8,92.893,-46.2,1.25,5099.1,no
39,technician,married,high.school,yes,yes,cellular,aug,wed,132,2,6,0,failure,1.4,93.444,-36.1,4.967,5228.1,no
40,technician,married,professional.course,no,no,telephone,may,wed,568,1,6,0,failure,1.1,93.994,-36.4,4.859,5191,no
33,admin.,single,high.school,no,no,cellular,jun,wed,170,1,6,0,failure,-2.9,92.963,-40.8,1.26,5076.2,no
40,blue-collar,married,basic.4y,yes,no,cellular,jul,thu,91,15,6,0,failure,1.4,93.918,-42.7,4.963,5228.1,no
62,unemployed,married,high.school,yes,no,cellular,aug,wed,250,1,6,1,failure,-2.9,92.201,-31.4,0.854,5076.2,no
30,technician,single,university.degree,no,no,telephone,jun,tue,179,2,6,0,failure,1.4,94.465,-41.8,4.961,5228.1,no
32,admin.,single,university.degree,yes,no,cellular,may,fri,235,2,6,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no
39,technician,married,university.degree,no,no,cellular,aug,mon,101,5,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
33,services,married,high.school,yes,no,cellular,may,tue,223,1,6,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
52,housemaid,married,basic.4y,yes,yes,cellular,aug,mon,85,2,6,0,failure,1.4,93.444,-36.1,4.963,5228.1,no
51,blue-collar,divorced,university.degree,no,no,telephone,jun,wed,15,1,6,0,failure,1.4,94.465,-41.8,4.962,5228.1,no
37,admin.,married,university.degree,yes,no,telephone,jun,wed,83,10,6,0,failure,1.4,94.465,-41.8,4.959,5228.1,no
45,services,married,professional.course,yes,no,cellular,aug,thu,16,11,6,0,failure,1.4,93.444,-36.1,4.962,5228.1,no
47,blue-collar,divorced,basic.4y,yes,no,cellular,aug,mon,265,3,6,0,failure,1.4,93.444,-36.1,4.965,5228.1,no
34,blue-collar,married,high.school,yes,no,cellular,may,wed,96,2,6,0,failure,-1.8,92.893,-46.2,1.281,5099.1,no
71,retired,married,basic.9y,no,no,cellular,oct,fri,131,2,6,0,failure,-3.4,92.431,-26.9,0.752,5017.5,no
31,admin.,single,university.degree,yes,no,cellular,nov,thu,114,1,6,0,failure,-0.1,93.2,-42,4.076,5195.8,no
49,services,married,high.school,yes,no,telephone,may,fri,344,2,6,0,failure,1.1,93.994,-36.4,4.855,5191,no
29,housemaid,married,university.degree,no,no,telephone,may,tue,165,3,6,0,failure,1.1,93.994,-36.4,4.857,5191,no
37,admin.,single,university.degree,no,yes,cellular,jul,tue,133,4,6,0,failure,1.4,93.918,-42.7,4.961,5228.1,no
